Training Start Time: 2024-06-26 20:58:06.941044
Config: {'neurons': [488, 480], 'batch_size': 12, 'val_split': 0.019499509610213822}, MAE: 0.005450061812742214
Config: {'neurons': [490, 482], 'batch_size': 30, 'val_split': 0.09125303531677957}, MAE: 0.0004397364829839915
Config: {'neurons': [492, 484], 'batch_size': 17, 'val_split': 0.12924481649751368}, MAE: 0.002592896095011339
Config: {'neurons': [494, 486], 'batch_size': 10, 'val_split': 0.11345353034506712}, MAE: 0.0008295170765553712
Config: {'neurons': [496, 488], 'batch_size': 11, 'val_split': 0.08442556105586485}, MAE: 0.0003728275694460044
Config: {'neurons': [498, 490], 'batch_size': 10, 'val_split': 0.1812176783232214}, MAE: 0.002652043883744278
Config: {'neurons': [500, 492], 'batch_size': 14, 'val_split': 0.14022845872938777}, MAE: 8.129822053690399e-05
Config: {'neurons': [502, 494], 'batch_size': 33, 'val_split': 0.11174475782903283}, MAE: 0.0004317560431955807
Config: {'neurons': [504, 496], 'batch_size': 29, 'val_split': 0.18356347078190471}, MAE: 0.003083969025251098
Config: {'neurons': [506, 498], 'batch_size': 16, 'val_split': 0.03831314773123734}, MAE: 0.0005908377005970113
Config: {'neurons': [508, 500], 'batch_size': 30, 'val_split': 0.124346531578023}, MAE: 0.00021251285107485668
Config: {'neurons': [510, 502], 'batch_size': 27, 'val_split': 0.15331733418620672}, MAE: 0.0018149461697789856
Config: {'neurons': [512, 504], 'batch_size': 26, 'val_split': 0.03194188774057247}, MAE: 6.001269364754886e-05
Config: {'neurons': [514, 506], 'batch_size': 30, 'val_split': 0.18602637841693367}, MAE: 0.001235983034857422
Config: {'neurons': [516, 508], 'batch_size': 18, 'val_split': 0.16020387402440703}, MAE: 0.0029980223295392036
Config: {'neurons': [518, 510], 'batch_size': 21, 'val_split': 0.18902432965334276}, MAE: 0.00012097962227428178
Config: {'neurons': [520, 512], 'batch_size': 32, 'val_split': 0.07557429311966495}, MAE: 0.00040576339287079846
Config: {'neurons': [522, 514], 'batch_size': 13, 'val_split': 0.08004558456069251}, MAE: 0.001353168209262548
Config: {'neurons': [524, 516], 'batch_size': 10, 'val_split': 0.16337351078805723}, MAE: 0.0002445808360292796
Config: {'neurons': [526, 518], 'batch_size': 18, 'val_split': 0.049009719604413304}, MAE: 0.00014316424150871452
Config: {'neurons': [528, 520], 'batch_size': 30, 'val_split': 0.14160515095151263}, MAE: 0.002900141101544188
Config: {'neurons': [530, 522], 'batch_size': 20, 'val_split': 0.04183761008974124}, MAE: 0.00012937403420143462
Config: {'neurons': [532, 524], 'batch_size': 29, 'val_split': 0.15420914179469747}, MAE: 0.00015326205112768074
Config: {'neurons': [534, 526], 'batch_size': 30, 'val_split': 0.08723337448089016}, MAE: 0.003201243741682467
Config: {'neurons': [536, 528], 'batch_size': 24, 'val_split': 0.051352425651951}, MAE: 5.8600469651543094e-05
Config: {'neurons': [538, 530], 'batch_size': 22, 'val_split': 0.018175623814294772}, MAE: 0.00017736646310120754
Config: {'neurons': [540, 532], 'batch_size': 30, 'val_split': 0.08432928621251838}, MAE: 0.004161555271175556
Config: {'neurons': [542, 534], 'batch_size': 15, 'val_split': 0.11501144578196679}, MAE: 0.00012142781875588663
Config: {'neurons': [544, 536], 'batch_size': 24, 'val_split': 0.014683380350691833}, MAE: 0.0006654444864866955
Config: {'neurons': [546, 538], 'batch_size': 23, 'val_split': 0.09628378611571728}, MAE: 0.0011255405162129133
Config: {'neurons': [548, 540], 'batch_size': 16, 'val_split': 0.10842796889221151}, MAE: 0.0002848661408705617
Config: {'neurons': [550, 542], 'batch_size': 18, 'val_split': 0.04507662115055025}, MAE: 0.00021710241299678805
Config: {'neurons': [552, 544], 'batch_size': 21, 'val_split': 0.1425856166483715}, MAE: 0.0034037067598556977
Config: {'neurons': [554, 546], 'batch_size': 16, 'val_split': 0.014182638042666756}, MAE: 0.0011913328413057274
Config: {'neurons': [556, 548], 'batch_size': 33, 'val_split': 0.010254155528243714}, MAE: 0.0002526685594629995
Config: {'neurons': [558, 550], 'batch_size': 22, 'val_split': 0.17657459660105645}, MAE: 0.001647568107842759
Config: {'neurons': [560, 552], 'batch_size': 18, 'val_split': 0.15689757881718136}, MAE: 0.00014824795847081214
Config: {'neurons': [562, 554], 'batch_size': 20, 'val_split': 0.04937535669319021}, MAE: 0.0007252971556851999
Config: {'neurons': [564, 556], 'batch_size': 29, 'val_split': 0.10829641723648381}, MAE: 0.0011933876866224264
Config: {'neurons': [566, 558], 'batch_size': 20, 'val_split': 0.11446662794391581}, MAE: 0.00011402509851950163
Config: {'neurons': [568, 560], 'batch_size': 31, 'val_split': 0.0601244947580733}, MAE: 0.0001452902531210745
Config: {'neurons': [570, 562], 'batch_size': 29, 'val_split': 0.060468497758893125}, MAE: 0.004000531681547857
Config: {'neurons': [572, 564], 'batch_size': 31, 'val_split': 0.12358499377394225}, MAE: 0.0002065520503971637
Config: {'neurons': [574, 566], 'batch_size': 20, 'val_split': 0.0636047763867458}, MAE: 0.00034172248036951807
Config: {'neurons': [576, 568], 'batch_size': 22, 'val_split': 0.139120006370074}, MAE: 0.000984407112597053
Config: {'neurons': [578, 570], 'batch_size': 11, 'val_split': 0.13247498465657945}, MAE: 0.00015280411847507207
Config: {'neurons': [580, 572], 'batch_size': 21, 'val_split': 0.0994664578084821}, MAE: 0.0004790280807141579
Config: {'neurons': [582, 574], 'batch_size': 15, 'val_split': 0.14705316423668474}, MAE: 0.0025228348794410368
Config: {'neurons': [584, 576], 'batch_size': 11, 'val_split': 0.05936006292002427}, MAE: 0.0002462279603433326
Config: {'neurons': [586, 578], 'batch_size': 16, 'val_split': 0.023887573525294498}, MAE: 0.00020668786909846956
Config: {'neurons': [588, 580], 'batch_size': 15, 'val_split': 0.0718639371715055}, MAE: 0.0013921873884658648
Config: {'neurons': [590, 582], 'batch_size': 29, 'val_split': 0.06995652096622029}, MAE: 5.206586118159087e-05
Config: {'neurons': [592, 584], 'batch_size': 20, 'val_split': 0.1293093125568261}, MAE: 7.192086808454438e-05
Config: {'neurons': [594, 586], 'batch_size': 25, 'val_split': 0.07867564580253904}, MAE: 0.001895373410351524
Config: {'neurons': [596, 588], 'batch_size': 27, 'val_split': 0.13985351066983143}, MAE: 7.680340588561488e-05
Config: {'neurons': [598, 590], 'batch_size': 31, 'val_split': 0.07707789843853739}, MAE: 0.00012475315524832783
Config: {'neurons': [600, 592], 'batch_size': 15, 'val_split': 0.06847251501799295}, MAE: 0.001136856994555598
Config: {'neurons': [602, 594], 'batch_size': 24, 'val_split': 0.010071633756887521}, MAE: 3.29389834074312e-05
Config: {'neurons': [604, 596], 'batch_size': 30, 'val_split': 0.16019845857289985}, MAE: 0.0004453343045374988
Config: {'neurons': [606, 598], 'batch_size': 24, 'val_split': 0.05309977014286496}, MAE: 0.0014875272652489703
Config: {'neurons': [608, 600], 'batch_size': 14, 'val_split': 0.14758830124181258}, MAE: 0.00016167926781148972
Config: {'neurons': [610, 602], 'batch_size': 19, 'val_split': 0.1963317724532189}, MAE: 0.00015450932861471424
Config: {'neurons': [612, 604], 'batch_size': 26, 'val_split': 0.10339161060468324}, MAE: 0.0013016619356769367
Config: {'neurons': [614, 606], 'batch_size': 30, 'val_split': 0.07255283471915791}, MAE: 5.22086323068602e-05
Config: {'neurons': [616, 608], 'batch_size': 20, 'val_split': 0.10707378175694558}, MAE: 0.00020717411812458628
Config: {'neurons': [618, 610], 'batch_size': 13, 'val_split': 0.03416882657313103}, MAE: 0.0013511373342358637
Config: {'neurons': [620, 612], 'batch_size': 23, 'val_split': 0.16566725462495033}, MAE: 6.030769672534927e-05
Config: {'neurons': [622, 614], 'batch_size': 14, 'val_split': 0.10367830308653411}, MAE: 8.373736921463737e-05
Config: {'neurons': [624, 616], 'batch_size': 10, 'val_split': 0.046860102921067404}, MAE: 0.00254201434674593
Config: {'neurons': [626, 618], 'batch_size': 26, 'val_split': 0.18641890976396422}, MAE: 8.433253913852028e-05
Config: {'neurons': [628, 620], 'batch_size': 14, 'val_split': 0.06187079653646432}, MAE: 0.00040041917262250814
Config: {'neurons': [630, 622], 'batch_size': 21, 'val_split': 0.1312537318628792}, MAE: 0.0025105540786372203
Config: {'neurons': [632, 624], 'batch_size': 13, 'val_split': 0.040960717046688966}, MAE: 0.0025986467670166035
Config: {'neurons': [634, 626], 'batch_size': 10, 'val_split': 0.16806304573689262}, MAE: 0.00017026220947974208
Config: {'neurons': [636, 628], 'batch_size': 30, 'val_split': 0.192893768830939}, MAE: 0.0033588944029801344
Config: {'neurons': [638, 630], 'batch_size': 32, 'val_split': 0.03941239161634405}, MAE: 5.327734871798035e-05
Config: {'neurons': [640, 632], 'batch_size': 15, 'val_split': 0.19255306282762463}, MAE: 0.0005316810679863414
Config: {'neurons': [642, 634], 'batch_size': 26, 'val_split': 0.08066588348299578}, MAE: 0.0012123223394611715
Config: {'neurons': [644, 636], 'batch_size': 28, 'val_split': 0.04830778750224768}, MAE: 7.392134615591505e-05
Config: {'neurons': [646, 638], 'batch_size': 10, 'val_split': 0.07367711009472305}, MAE: 0.002220409601439322
Config: {'neurons': [648, 640], 'batch_size': 32, 'val_split': 0.06275680074367654}, MAE: 0.003235364919874963
Config: {'neurons': [650, 642], 'batch_size': 32, 'val_split': 0.03080134565104481}, MAE: 4.1301793163384096e-05
Config: {'neurons': [652, 644], 'batch_size': 16, 'val_split': 0.023111418305187786}, MAE: 0.00027707426702602546
Config: {'neurons': [654, 646], 'batch_size': 16, 'val_split': 0.06366994040334556}, MAE: 0.001246573362179648
Config: {'neurons': [656, 648], 'batch_size': 11, 'val_split': 0.16675812145705685}, MAE: 0.0003731996070511909
Config: {'neurons': [658, 650], 'batch_size': 32, 'val_split': 0.1212881155585605}, MAE: 0.0003194999259721168
Config: {'neurons': [660, 652], 'batch_size': 27, 'val_split': 0.14588497538144277}, MAE: 0.0017346151077336917
Config: {'neurons': [662, 654], 'batch_size': 23, 'val_split': 0.1303063585435419}, MAE: 8.731699627753596e-05
Config: {'neurons': [664, 656], 'batch_size': 27, 'val_split': 0.06597506366465491}, MAE: 0.0001878594392318953
Config: {'neurons': [666, 658], 'batch_size': 31, 'val_split': 0.07318812018323523}, MAE: 0.004225469058476756
Config: {'neurons': [668, 660], 'batch_size': 15, 'val_split': 0.1603537504428899}, MAE: 6.664338483869951e-05
New best model saved with MAE: 3.048737787291636e-05 at best_model.h5
Config: {'neurons': [670, 662], 'batch_size': 23, 'val_split': 0.05237566370620311}, MAE: 0.0002425390602587137
Config: {'neurons': [672, 664], 'batch_size': 23, 'val_split': 0.1690848971171606}, MAE: 0.0032976606680542335
Config: {'neurons': [674, 666], 'batch_size': 14, 'val_split': 0.05022925967125441}, MAE: 0.00010146501331463643
Config: {'neurons': [676, 668], 'batch_size': 27, 'val_split': 0.028469474288298602}, MAE: 0.00036456839916329894
Config: {'neurons': [678, 670], 'batch_size': 13, 'val_split': 0.0759886731957071}, MAE: 0.0011242322807289609
Config: {'neurons': [680, 672], 'batch_size': 26, 'val_split': 0.15241362806212091}, MAE: 5.459389740695313e-05
Config: {'neurons': [682, 674], 'batch_size': 12, 'val_split': 0.082193298724691}, MAE: 0.0016739624919417707
Config: {'neurons': [684, 676], 'batch_size': 23, 'val_split': 0.17508371918537233}, MAE: 0.0032798797000815824
Config: {'neurons': [686, 678], 'batch_size': 17, 'val_split': 0.015029745692231172}, MAE: 7.841561006234905e-05
Config: {'neurons': [688, 680], 'batch_size': 30, 'val_split': 0.12741172293422093}, MAE: 0.00023187206814274993
Config: {'neurons': [690, 682], 'batch_size': 29, 'val_split': 0.12037451377641269}, MAE: 0.00103707932313777
Config: {'neurons': [692, 684], 'batch_size': 25, 'val_split': 0.025179052764072368}, MAE: 5.182645071188907e-05
Config: {'neurons': [694, 686], 'batch_size': 24, 'val_split': 0.17373803303222468}, MAE: 0.000208901437061727
Config: {'neurons': [696, 688], 'batch_size': 14, 'val_split': 0.1228224809176551}, MAE: 0.0015847655400375229
Config: {'neurons': [698, 690], 'batch_size': 28, 'val_split': 0.1689553851126265}, MAE: 4.265495602799769e-05
Config: {'neurons': [700, 692], 'batch_size': 32, 'val_split': 0.19158109870396112}, MAE: 0.00018146225578700463
Config: {'neurons': [702, 694], 'batch_size': 23, 'val_split': 0.08800302633639288}, MAE: 0.002894518528538329
Config: {'neurons': [704, 696], 'batch_size': 15, 'val_split': 0.027844677840332566}, MAE: 0.0001318209280389382
Config: {'neurons': [706, 698], 'batch_size': 28, 'val_split': 0.16885026625231395}, MAE: 0.0006405838448107251
Config: {'neurons': [708, 700], 'batch_size': 17, 'val_split': 0.18645110805949966}, MAE: 0.0023797415358373275
Config: {'neurons': [710, 702], 'batch_size': 27, 'val_split': 0.15391113578310386}, MAE: 4.879024478429153e-05
Config: {'neurons': [712, 704], 'batch_size': 27, 'val_split': 0.049289901255492874}, MAE: 0.00026792698757472467
Config: {'neurons': [714, 706], 'batch_size': 30, 'val_split': 0.010392026977044111}, MAE: 0.0017649017532347499
Config: {'neurons': [716, 708], 'batch_size': 20, 'val_split': 0.09331858046581154}, MAE: 5.700288128140565e-05
Config: {'neurons': [718, 710], 'batch_size': 22, 'val_split': 0.07478033486318178}, MAE: 0.0008201787690872725
Config: {'neurons': [720, 712], 'batch_size': 30, 'val_split': 0.16777396018175245}, MAE: 0.0035165427495711487
Config: {'neurons': [722, 714], 'batch_size': 27, 'val_split': 0.15790072683387502}, MAE: 4.826664355831969e-05
Config: {'neurons': [724, 716], 'batch_size': 33, 'val_split': 0.11483589860195914}, MAE: 0.0008658787771001593
Config: {'neurons': [726, 718], 'batch_size': 25, 'val_split': 0.07109085414671823}, MAE: 0.0030840490503691387
Config: {'neurons': [728, 720], 'batch_size': 33, 'val_split': 0.13855084094083492}, MAE: 6.556039950373161e-05
Config: {'neurons': [730, 722], 'batch_size': 28, 'val_split': 0.1800261940980406}, MAE: 0.00023080446482460077
Config: {'neurons': [732, 724], 'batch_size': 32, 'val_split': 0.07684184921266346}, MAE: 0.005131873941040631
Config: {'neurons': [734, 726], 'batch_size': 27, 'val_split': 0.033397891440273914}, MAE: 2.7468598879159566e-05
Config: {'neurons': [736, 728], 'batch_size': 15, 'val_split': 0.08050486677987431}, MAE: 0.00018368748424845327
Config: {'neurons': [738, 730], 'batch_size': 30, 'val_split': 0.16571535948899976}, MAE: 0.0034509964806419663
Config: {'neurons': [740, 732], 'batch_size': 32, 'val_split': 0.11052874930730737}, MAE: 7.706864448401553e-05
Config: {'neurons': [742, 734], 'batch_size': 13, 'val_split': 0.12035252881422043}, MAE: 0.00015275031225683072
Config: {'neurons': [744, 736], 'batch_size': 10, 'val_split': 0.0249463599243174}, MAE: 0.001145148779794973
Config: {'neurons': [746, 738], 'batch_size': 15, 'val_split': 0.1002162011304443}, MAE: 0.00011724975232644612
Config: {'neurons': [748, 740], 'batch_size': 24, 'val_split': 0.10151986242621466}, MAE: 0.00015303531876652954
Config: {'neurons': [750, 742], 'batch_size': 32, 'val_split': 0.029295098002203063}, MAE: 0.002093871908497177
Config: {'neurons': [752, 744], 'batch_size': 29, 'val_split': 0.16809970247572148}, MAE: 5.3049425362866044e-05
Config: {'neurons': [754, 746], 'batch_size': 25, 'val_split': 0.07157938977958514}, MAE: 0.0006671333054660678
Config: {'neurons': [756, 748], 'batch_size': 20, 'val_split': 0.1539861961808389}, MAE: 0.001923055265691016
Config: {'neurons': [758, 750], 'batch_size': 13, 'val_split': 0.010199877930839485}, MAE: 7.176053355490606e-05
Config: {'neurons': [760, 752], 'batch_size': 29, 'val_split': 0.029598677238753035}, MAE: 0.0001457159794207998
Config: {'neurons': [762, 754], 'batch_size': 15, 'val_split': 0.014592641218425184}, MAE: 0.0025988823509431563
Config: {'neurons': [764, 756], 'batch_size': 16, 'val_split': 0.1517377703999649}, MAE: 0.00010095000151037904
Config: {'neurons': [766, 758], 'batch_size': 13, 'val_split': 0.13819947759328896}, MAE: 0.0008155156358230335
Config: {'neurons': [768, 760], 'batch_size': 30, 'val_split': 0.09122241546355842}, MAE: 0.002969303433785485
Config: {'neurons': [770, 762], 'batch_size': 15, 'val_split': 0.0733247232076985}, MAE: 3.66216278601847e-05
Config: {'neurons': [772, 764], 'batch_size': 14, 'val_split': 0.13751209620369204}, MAE: 0.00022647065117068133
Config: {'neurons': [774, 766], 'batch_size': 13, 'val_split': 0.09277880113032771}, MAE: 0.0008996822086686531
Config: {'neurons': [776, 768], 'batch_size': 17, 'val_split': 0.12245454846524328}, MAE: 6.02815978985412e-05
Config: {'neurons': [778, 770], 'batch_size': 20, 'val_split': 0.06264734460033683}, MAE: 0.00027724880273909195
Config: {'neurons': [780, 772], 'batch_size': 27, 'val_split': 0.1518033151961165}, MAE: 0.0021575205610700554
Config: {'neurons': [782, 774], 'batch_size': 25, 'val_split': 0.027995235656574385}, MAE: 3.2374378049521665e-05
Config: {'neurons': [784, 776], 'batch_size': 22, 'val_split': 0.06606327237582718}, MAE: 0.0006568894883550207
Config: {'neurons': [786, 778], 'batch_size': 22, 'val_split': 0.17798871243948633}, MAE: 0.0013154607350205623
Config: {'neurons': [788, 780], 'batch_size': 32, 'val_split': 0.1869544536827147}, MAE: 5.6851431765415774e-05
Config: {'neurons': [790, 782], 'batch_size': 24, 'val_split': 0.17355626680393854}, MAE: 0.00028383312240068924
Config: {'neurons': [792, 784], 'batch_size': 14, 'val_split': 0.02046797331769004}, MAE: 0.0015424176085015082
Config: {'neurons': [794, 786], 'batch_size': 22, 'val_split': 0.16434837940816263}, MAE: 4.682852683129152e-05
Config: {'neurons': [796, 788], 'batch_size': 25, 'val_split': 0.07255300540643181}, MAE: 0.0005385189551109707
Config: {'neurons': [798, 790], 'batch_size': 20, 'val_split': 0.06188494994620952}, MAE: 0.0019234008612096407
Config: {'neurons': [800, 792], 'batch_size': 33, 'val_split': 0.02280991337771418}, MAE: 3.4687250317277325e-05
Config: {'neurons': [802, 794], 'batch_size': 13, 'val_split': 0.0907207675277885}, MAE: 0.0005736410516931549
Config: {'neurons': [804, 796], 'batch_size': 24, 'val_split': 0.1594695740876312}, MAE: 0.0022883443965895545
Config: {'neurons': [806, 798], 'batch_size': 17, 'val_split': 0.03176719327948488}, MAE: 9.990957018811547e-05
Config: {'neurons': [808, 800], 'batch_size': 33, 'val_split': 0.17155741516055606}, MAE: 0.00017686885852511192
Config: {'neurons': [810, 802], 'batch_size': 14, 'val_split': 0.07380620902660368}, MAE: 0.0009126924046275775
Config: {'neurons': [812, 804], 'batch_size': 28, 'val_split': 0.1511971392699922}, MAE: 0.00013482296819525698
Config: {'neurons': [814, 806], 'batch_size': 26, 'val_split': 0.0821375658803096}, MAE: 0.00035295455508157277
Config: {'neurons': [816, 808], 'batch_size': 32, 'val_split': 0.08620548189689396}, MAE: 0.0038991372268456096
Config: {'neurons': [818, 810], 'batch_size': 28, 'val_split': 0.10408703622962447}, MAE: 4.313436278500058e-05
Config: {'neurons': [820, 812], 'batch_size': 14, 'val_split': 0.045718916971802276}, MAE: 0.0009756950197233411
Config: {'neurons': [822, 814], 'batch_size': 20, 'val_split': 0.1740374609066823}, MAE: 0.002027710582352294
Config: {'neurons': [824, 816], 'batch_size': 13, 'val_split': 0.03158617613956183}, MAE: 0.0001558550324478574
Config: {'neurons': [826, 818], 'batch_size': 15, 'val_split': 0.1155957113112112}, MAE: 0.0001128678619127326
Config: {'neurons': [828, 820], 'batch_size': 12, 'val_split': 0.0227456875653283}, MAE: 0.002401403281976308
Config: {'neurons': [830, 822], 'batch_size': 13, 'val_split': 0.02108494184964399}, MAE: 9.719045927453157e-05
Config: {'neurons': [832, 824], 'batch_size': 17, 'val_split': 0.016405395409493123}, MAE: 0.0001891114760386324
Config: {'neurons': [834, 826], 'batch_size': 10, 'val_split': 0.12577196762908244}, MAE: 0.0011586377439800877
Config: {'neurons': [836, 828], 'batch_size': 23, 'val_split': 0.13819692028136538}, MAE: 4.8955817628132837e-05
Config: {'neurons': [838, 830], 'batch_size': 30, 'val_split': 0.15061911035078757}, MAE: 0.0005490470598960277
Config: {'neurons': [840, 832], 'batch_size': 32, 'val_split': 0.1059579307254311}, MAE: 0.0020447050540392895
Config: {'neurons': [842, 834], 'batch_size': 29, 'val_split': 0.086597221344857}, MAE: 3.8810471423930745e-05
Config: {'neurons': [844, 836], 'batch_size': 29, 'val_split': 0.15716139332265275}, MAE: 0.0003051034431442042
Config: {'neurons': [846, 838], 'batch_size': 13, 'val_split': 0.11208545458694867}, MAE: 0.0016997717093622951
Config: {'neurons': [848, 840], 'batch_size': 32, 'val_split': 0.03420585155229797}, MAE: 6.229586121779322e-05
Config: {'neurons': [850, 842], 'batch_size': 23, 'val_split': 0.1719496579985339}, MAE: 0.00034943105613336215
Config: {'neurons': [852, 844], 'batch_size': 19, 'val_split': 0.022489059212409818}, MAE: 0.0012698807654936907
Config: {'neurons': [854, 846], 'batch_size': 26, 'val_split': 0.1924829439859981}, MAE: 5.972254560946973e-05
Config: {'neurons': [856, 848], 'batch_size': 30, 'val_split': 0.06853893266055117}, MAE: 0.00022927899551239634
Config: {'neurons': [858, 850], 'batch_size': 12, 'val_split': 0.06631377631024218}, MAE: 0.0013208835648471095
Config: {'neurons': [860, 852], 'batch_size': 30, 'val_split': 0.16822509756884824}, MAE: 7.258498138458358e-05
Config: {'neurons': [862, 854], 'batch_size': 30, 'val_split': 0.1920643085380683}, MAE: 0.00026101768239383425
Config: {'neurons': [864, 856], 'batch_size': 20, 'val_split': 0.1549867515566919}, MAE: 0.0015827211706961283
Config: {'neurons': [866, 858], 'batch_size': 15, 'val_split': 0.12197868895603024}, MAE: 5.925075957831166e-05
Config: {'neurons': [868, 860], 'batch_size': 23, 'val_split': 0.015986202311255}, MAE: 0.00021816816063901595
Config: {'neurons': [870, 862], 'batch_size': 22, 'val_split': 0.1626197967450324}, MAE: 0.004664950205537648
Config: {'neurons': [872, 864], 'batch_size': 28, 'val_split': 0.060673065182387104}, MAE: 3.510070502707129e-05
New best model saved with MAE: 2.4367305027108534e-05 at best_model.h5
